ITERATION 1 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 0.0001
LOSS 0.0051119267009198666 	 ACC 0.0 
LOSS 0.007673343177884817 	 ACC 0.0 
LOSS 0.006858875975012779 	 ACC 0.0 
LOSS 0.005480948369950056 	 ACC 0.0 
LOSS 0.0039545041508972645 	 ACC 0.0 
LOSS 0.013838479295372963 	 ACC 0.0 
LOSS 0.00451875664293766 	 ACC 0.0 
LOSS 0.003554737661033869 	 ACC 0.0 
LOSS 0.003461195155978203 	 ACC 0.0 
LOSS 0.0027250428684055805 	 ACC 0.0 
LOSS 0.0038636019453406334 	 ACC 0.0 
LOSS 0.0023376282770186663 	 ACC 0.0 
LOSS 0.00011784862726926804 	 ACC 0.0 
LOSS 0.0047923787496984005 	 ACC 0.0 
LOSS 0.0029731178656220436 	 ACC 0.0 
LOSS 0.019260572269558907 	 ACC 0.0 
LOSS 0.002406915184110403 	 ACC 0.0 
LOSS 0.011295332573354244 	 ACC 0.0 
LOSS 0.0036451397463679314 	 ACC 0.0 
LOSS 0.002480934141203761 	 ACC 0.0 
LOSS 0.0015825971495360136 	 ACC 0.0 
LOSS 0.002187688834965229 	 ACC 0.0 
LOSS 0.0036324295215308666 	 ACC 0.0 
LOSS 0.002336186356842518 	 ACC 0.0 
LOSS 0.02753607928752899 	 ACC 0.0 
LOSS 0.003812456503510475 	 ACC 0.0 
LOSS 0.006025372538715601 	 ACC 0.0 
LOSS 0.0012501940364018083 	 ACC 0.0 
LOSS 0.0012447908520698547 	 ACC 0.0 
LOSS 0.004600208718329668 	 ACC 0.0 
LOSS 0.002313177799805999 	 ACC 0.0 
LOSS 0.003298079827800393 	 ACC 0.0 
LOSS 0.005114151630550623 	 ACC 0.0 
LOSS 0.008428762666881084 	 ACC 0.0 
LOSS 0.004239257425069809 	 ACC 0.0 
LOSS 0.0015620887279510498 	 ACC 0.0 
LOSS 0.0037234590854495764 	 ACC 0.0 
LOSS 9.548143862048164e-05 	 ACC 0.0 
LOSS 0.0025799928698688745 	 ACC 0.0 
LOSS 0.00675119599327445 	 ACC 0.0 
LOSS 0.005074613727629185 	 ACC 0.0 
LOSS 0.0032098274677991867 	 ACC 0.0 
LOSS 0.0031612911261618137 	 ACC 0.0 
LOSS 0.001370221027173102 	 ACC 0.0 
LOSS 0.00911831296980381 	 ACC 0.0 
LOSS 8.274993888335302e-05 	 ACC 0.0 
LOSS 0.005490053445100784 	 ACC 0.0 
LOSS 0.00462652463465929 	 ACC 0.0 
LOSS 0.0020193716045469046 	 ACC 0.0 
LOSS 0.003512187860906124 	 ACC 0.0 
LOSS 0.041754208505153656 	 ACC 0.0 
LOSS 0.0024577833246439695 	 ACC 0.0 
LOSS 0.0005548763438127935 	 ACC 0.0 
LOSS 0.0030674918089061975 	 ACC 0.0 
LOSS 0.006911152973771095 	 ACC 0.0 
LOSS 0.006631259806454182 	 ACC 0.0 
LOSS 0.003616986097767949 	 ACC 0.0 
LOSS 0.002470217412337661 	 ACC 0.0 
LOSS 0.005356184206902981 	 ACC 0.0 
LOSS 0.005426922347396612 	 ACC 0.0 
LOSS 0.006848741322755814 	 ACC 0.0 
LOSS 0.0031885416246950626 	 ACC 0.0 
LOSS 0.0010690389899536967 	 ACC 0.0 
LOSS 0.005907090380787849 	 ACC 0.0 
LOSS 0.006341350730508566 	 ACC 0.0 
LOSS 0.0030398706439882517 	 ACC 0.0 
LOSS 0.00601915642619133 	 ACC 0.0 
LOSS 0.004061472602188587 	 ACC 0.0 
LOSS 0.007782983593642712 	 ACC 0.0 
LOSS 0.004715004004538059 	 ACC 0.0 
LOSS 0.004973414819687605 	 ACC 0.0 
LOSS 0.0034622051753103733 	 ACC 0.0 
LOSS 0.003351152641698718 	 ACC 0.0 
LOSS 0.0012617282336577773 	 ACC 0.0 
LOSS 0.0011157224653288722 	 ACC 0.0 
LOSS 0.00017789103731047362 	 ACC 0.0 
LOSS 0.1353907734155655 	 ACC 0.0 
LOSS 0.05786995217204094 	 ACC 0.0 
LOSS 0.26827219128608704 	 ACC 0.15 
LOSS 0.1108301505446434 	 ACC 0.0 
LOSS 0.07169358432292938 	 ACC 0.0 
LOSS 0.08078380674123764 	 ACC 0.0 
LOSS 0.10130506008863449 	 ACC 0.15000000000000002 
LOSS 0.05064859986305237 	 ACC 0.0 
LOSS 0.04958002641797066 	 ACC 0.0 
LOSS 0.20002441108226776 	 ACC 0.0 
LOSS 0.03675241768360138 	 ACC 0.0 
LOSS 0.07949071377515793 	 ACC 0.0 
LOSS 0.0042499699629843235 	 ACC 0.0 
LOSS 0.10628288239240646 	 ACC 0.0 
LOSS 0.0702616348862648 	 ACC 0.0 
LOSS 0.09347769618034363 	 ACC 0.0 
LOSS 0.11154147237539291 	 ACC 0.0 
LOSS 0.016245843842625618 	 ACC 0.0 
LOSS 0.2525043785572052 	 ACC 0.0 
LOSS 0.10914595425128937 	 ACC 0.0 
LOSS 0.05795712023973465 	 ACC 0.0 
LOSS 0.0011441620299592614 	 ACC 0.0 
LOSS 0.07647726684808731 	 ACC 0.25 
LOSS 0.07905864715576172 	 ACC 0.0 
LOSS 0.034422654658555984 	 ACC 0.0 
LOSS 0.0784614235162735 	 ACC 0.0 
LOSS 0.05186457186937332 	 ACC 0.25 
LOSS 0.07924250513315201 	 ACC 0.0 
LOSS 0.08172254264354706 	 ACC 0.0 
LOSS 0.054965678602457047 	 ACC 0.0 
LOSS 0.11651426553726196 	 ACC 0.0 
LOSS 0.0612642876803875 	 ACC 0.0 
LOSS 0.07165170460939407 	 ACC 0.0 
LOSS 0.10946349054574966 	 ACC 0.0 
LOSS 0.07984013855457306 	 ACC 0.0 
LOSS 0.036695681512355804 	 ACC 0.0 
LOSS 0.06148877367377281 	 ACC 0.0 
LOSS 0.029049525037407875 	 ACC 0.0 
LOSS 0.00046632601879537106 	 ACC 0.0 
LOSS 0.08434636890888214 	 ACC 0.14999999999999997 
LOSS 0.04849836602807045 	 ACC 0.0 
LOSS 0.1604667603969574 	 ACC 0.0 
LOSS 0.11845538765192032 	 ACC 0.0 
LOSS 0.05014955997467041 	 ACC 0.0 
LOSS 0.054482847452163696 	 ACC 0.0 
LOSS 0.08386281132698059 	 ACC 0.0 
LOSS 0.10049823671579361 	 ACC 0.0 
LOSS 0.11042752861976624 	 ACC 0.39999999999999997 
LOSS 0.05415092036128044 	 ACC 0.0 
LOSS 0.12366068363189697 	 ACC 0.0 
LOSS 0.09587904065847397 	 ACC 0.0 
LOSS 0.04944353178143501 	 ACC 0.0 
LOSS 0.05405999347567558 	 ACC 0.0 
LOSS 0.02525799162685871 	 ACC 0.0 
LOSS 0.0766741931438446 	 ACC 0.0 
LOSS 0.10469416528940201 	 ACC 0.0 
LOSS 0.08274687826633453 	 ACC 0.0 
LOSS 0.10117845237255096 	 ACC 0.0 
LOSS 0.11169753223657608 	 ACC 0.25 
LOSS 0.049141522496938705 	 ACC 0.0 
LOSS 0.05331287905573845 	 ACC 0.0 
LOSS 0.04077674821019173 	 ACC 0.0 
LOSS 0.08591458946466446 	 ACC 0.0 
LOSS 0.055841635912656784 	 ACC 0.0 
LOSS 0.06379659473896027 	 ACC 0.0 
LOSS 0.0984937995672226 	 ACC 0.0 
LOSS 0.06573134660720825 	 ACC 0.0 
LOSS 0.09318280220031738 	 ACC 0.0 
LOSS 0.050532225519418716 	 ACC 0.0 
LOSS 0.024214887991547585 	 ACC 0.0 
LOSS 0.024009093642234802 	 ACC 0.0 
LOSS 0.27498528361320496 	 ACC 0.0 
LOSS 0.06049688905477524 	 ACC 0.0 
LOSS 0.07268530130386353 	 ACC 0.0 
LOSS 0.037476710975170135 	 ACC 0.0 
LOSS 0.09223241358995438 	 ACC 0.0 
LOSS 0.07679484039545059 	 ACC 0.25 
LOSS 0.025065822526812553 	 ACC 0.0 
LOSS 0.0679628849029541 	 ACC 0.0 
LOSS 0.05792796611785889 	 ACC 0.0 
LOSS 0.055299241095781326 	 ACC 0.0 
LOSS 0.10573534667491913 	 ACC 0.0 
LOSS 0.19394803047180176 	 ACC 0.0 
LOSS 0.09160927683115005 	 ACC 0.0 
LOSS 0.08545445650815964 	 ACC 0.14999999999999997 
LOSS 0.12302936613559723 	 ACC 0.0 
LOSS 0.06693585216999054 	 ACC 0.0 
LOSS 0.06018993258476257 	 ACC 0.0 
LOSS 0.04966958984732628 	 ACC 0.0 
LOSS 0.19778040051460266 	 ACC 0.0 
LOSS 0.09542614221572876 	 ACC 0.0 
LOSS 0.08917967975139618 	 ACC 0.0 
LOSS 0.08312176167964935 	 ACC 0.0 
LOSS 0.10398835688829422 	 ACC 0.0 
LOSS 0.07461974024772644 	 ACC 0.0 
LOSS 0.07491163164377213 	 ACC 0.0 
LOSS 0.04220374673604965 	 ACC 0.0 
LOSS 0.08094507455825806 	 ACC 0.0 
LOSS 0.039390839636325836 	 ACC 0.0 
LOSS 0.1393621414899826 	 ACC 0.0 
LOSS 0.06332313269376755 	 ACC 0.0 
LOSS 0.02163184992969036 	 ACC 0.0 
LOSS 0.06937550753355026 	 ACC 0.25 
LOSS 0.061117563396692276 	 ACC 0.0 
LOSS 0.0273610670119524 	 ACC 0.0 
LOSS 0.13476884365081787 	 ACC 0.0 
LOSS 0.0007067096885293722 	 ACC 0.0 
LOSS 0.07411852478981018 	 ACC 0.0 
LOSS 0.0513848140835762 	 ACC 0.0 
LOSS 0.07516708970069885 	 ACC 0.0 
LOSS 0.1837250143289566 	 ACC 0.14999999999999997 
LOSS 0.09985624253749847 	 ACC 0.0 
LOSS 0.030989758670330048 	 ACC 0.0 
LOSS 0.008906728588044643 	 ACC 0.0 
LOSS 0.09405305236577988 	 ACC 0.0 
LOSS 0.17797017097473145 	 ACC 0.0 
LOSS 0.09988086670637131 	 ACC 0.0 
LOSS 0.09090793132781982 	 ACC 0.0 
LOSS 0.07040182501077652 	 ACC 0.0 
LOSS 0.18016959726810455 	 ACC 0.0 
LOSS 0.05654243379831314 	 ACC 0.0 
LOSS 0.07731682807207108 	 ACC 0.0 
LOSS 0.025220772251486778 	 ACC 0.0 
LOSS 0.034304745495319366 	 ACC 0.0 
LOSS 0.10729565471410751 	 ACC 0.0 
LOSS 0.05202292278409004 	 ACC 0.0 
LOSS 0.10976728796958923 	 ACC 0.0 
LOSS 0.06999846547842026 	 ACC 0.0 
LOSS 0.0478234738111496 	 ACC 0.0 
LOSS 0.0342986024916172 	 ACC 0.0 
LOSS 0.094449482858181 	 ACC 0.0 
LOSS 0.1177479550242424 	 ACC 0.0 
LOSS 0.09696750342845917 	 ACC 0.0 
LOSS 0.13237494230270386 	 ACC 0.0 
LOSS 0.1131427213549614 	 ACC 0.0 
LOSS 0.051596302539110184 	 ACC 0.0 
LOSS 0.08340656757354736 	 ACC 0.0 
LOSS 0.07925615459680557 	 ACC 0.25 
LOSS 0.0731719583272934 	 ACC 0.0 
LOSS 0.03909862041473389 	 ACC 0.0 
LOSS 0.0855814665555954 	 ACC 0.0 
LOSS 0.11111818253993988 	 ACC 0.0 
LOSS 0.11743279546499252 	 ACC 0.0 
LOSS 0.023727668449282646 	 ACC 0.0 
LOSS 0.038404397666454315 	 ACC 0.0 
LOSS 0.15035556256771088 	 ACC 0.25 
LOSS 0.11288364231586456 	 ACC 0.0 
LOSS 0.25225287675857544 	 ACC 0.0 
LOSS 0.02826515957713127 	 ACC 0.0 
LOSS 0.07227923721075058 	 ACC 0.0 
LOSS 0.09608060121536255 	 ACC 0.25 
LOSS 0.22701112926006317 	 ACC 0.0 
LOSS 0.15287399291992188 	 ACC 0.0 
LOSS 0.06027298420667648 	 ACC 0.0 
LOSS 0.023678982630372047 	 ACC 0.0 
LOSS 0.07701165229082108 	 ACC 0.0 
LOSS 0.30510416626930237 	 ACC 0.75 
LOSS 0.052059561014175415 	 ACC 0.0 
LOSS 0.24100497364997864 	 ACC 0.0 
LOSS 0.06913398951292038 	 ACC 0.25 
LOSS 0.061160776764154434 	 ACC 0.0 
LOSS 0.0916653573513031 	 ACC 0.0 
LOSS 0.10726705193519592 	 ACC 0.0 
LOSS 0.19750885665416718 	 ACC 0.0 
LOSS 0.05028708651661873 	 ACC 0.0 
LOSS 0.05565490573644638 	 ACC 0.0 
LOSS 0.11942271888256073 	 ACC 0.25 
LOSS 0.0448979027569294 	 ACC 0.25 
LOSS 0.0958210676908493 	 ACC 0.0 
LOSS 0.07540664076805115 	 ACC 0.0 
LOSS 0.05201834440231323 	 ACC 0.0 
LOSS 0.03861338645219803 	 ACC 0.0 
LOSS 0.05585243180394173 	 ACC 0.0 
LOSS 0.06274452805519104 	 ACC 0.0 
LOSS 0.08454722911119461 	 ACC 0.0 
LOSS 0.055228810757398605 	 ACC 0.25 
LOSS 0.07790528237819672 	 ACC 0.0 
LOSS 0.101172536611557 	 ACC 0.0 
LOSS 0.07721848785877228 	 ACC 0.0 
LOSS 0.09146235138177872 	 ACC 0.0 
LOSS 0.07444150745868683 	 ACC 0.0 
LOSS 0.07453417778015137 	 ACC 0.0 
LOSS 0.11783891916275024 	 ACC 0.0 
LOSS 0.09688550978899002 	 ACC 0.0 
LOSS 0.07906113564968109 	 ACC 0.25 
LOSS 0.06375854462385178 	 ACC 0.0 
LOSS 0.05207749083638191 	 ACC 0.0 
LOSS 0.04210572689771652 	 ACC 0.0 
LOSS 0.039142705500125885 	 ACC 0.0 
LOSS 0.20891286432743073 	 ACC 0.0 
LOSS 0.08179109543561935 	 ACC 0.0 
LOSS 0.03624017536640167 	 ACC 0.0 
LOSS 0.07646018266677856 	 ACC 0.0 
LOSS 0.036102235317230225 	 ACC 0.0 
LOSS 0.002675361931324005 	 ACC 0.0 
LOSS 0.12398595362901688 	 ACC 0.0 
LOSS 0.129451721906662 	 ACC 0.0 
LOSS 0.027643078938126564 	 ACC 0.0 
LOSS 0.21594735980033875 	 ACC 0.0 
LOSS 0.0027657581958919764 	 ACC 0.0 
LOSS 0.10893666744232178 	 ACC 0.0 
LOSS 0.10844353586435318 	 ACC 0.0 
LOSS 1.1831814050674438 	 ACC 0.0 
LOSS 0.08716095983982086 	 ACC 0.0 
LOSS 0.06551308929920197 	 ACC 0.0 
LOSS 0.12241518497467041 	 ACC 0.0 
LOSS 0.08218459784984589 	 ACC 0.0 
LOSS 0.2019408941268921 	 ACC 0.0 
LOSS 0.09167428314685822 	 ACC 0.0 
LOSS 0.08958284556865692 	 ACC 0.25 
LOSS 0.04337802156805992 	 ACC 0.0 
LOSS 0.352607399225235 	 ACC 0.0 
LOSS 0.07213060557842255 	 ACC 0.0 
LOSS 0.13377271592617035 	 ACC 0.0 
LOSS 0.026234684512019157 	 ACC 0.0 
LOSS 0.027560921385884285 	 ACC 0.0 
LOSS 0.05959343537688255 	 ACC 0.0 
LOSS 0.006158932577818632 	 ACC 0.0 
LOSS 0.10672672092914581 	 ACC 0.0 
LOSS 0.02760152705013752 	 ACC 0.0 
LOSS 0.11508895456790924 	 ACC 0.0 
LOSS 0.09781508147716522 	 ACC 0.0 
LOSS 0.12369115650653839 	 ACC 0.0 
LOSS 0.05083676800131798 	 ACC 0.0 
LOSS 0.0011802477529272437 	 ACC 0.0 
LOSS 0.028975320979952812 	 ACC 0.0 
LOSS 0.0799490436911583 	 ACC 0.0 
LOSS 0.07730724662542343 	 ACC 0.0 
LOSS 0.08753307908773422 	 ACC 0.0 
LOSS 0.05946149677038193 	 ACC 0.0 
LOSS 0.036793746054172516 	 ACC 0.0 
LOSS 0.034337010234594345 	 ACC 0.0 
LOSS 0.023874370381236076 	 ACC 0.0 
LOSS 0.05586714670062065 	 ACC 0.0 
LOSS 0.11132452636957169 	 ACC 0.0 
LOSS 0.04633709788322449 	 ACC 0.0 
LOSS 0.11721856892108917 	 ACC 0.0 
LOSS 0.07194948941469193 	 ACC 0.0 
LOSS 0.074326291680336 	 ACC 0.0 
LOSS 0.10301713645458221 	 ACC 0.0 
LOSS 0.05905185267329216 	 ACC 0.0 
LOSS 0.07337309420108795 	 ACC 0.0 
LOSS 0.10822518169879913 	 ACC 0.0 
LOSS 0.0008037606603465974 	 ACC 0.0 
LOSS 0.025891834869980812 	 ACC 0.0 
LOSS 0.09063418954610825 	 ACC 0.0 
LOSS 0.014326580800116062 	 ACC 0.0 
LOSS 0.05024544894695282 	 ACC 0.0 
LOSS 0.09271307289600372 	 ACC 0.0 
LOSS 0.12348417192697525 	 ACC 0.0 
LOSS 0.11100302636623383 	 ACC 0.0 
LOSS 0.010551814921200275 	 ACC 0.0 
LOSS 0.07040159404277802 	 ACC 0.0 
LOSS 0.07465659081935883 	 ACC 0.0 
LOSS 0.054116107523441315 	 ACC 0.0 
LOSS 0.0030659905169159174 	 ACC 0.0 
LOSS 0.023880496621131897 	 ACC 0.0 
LOSS 0.028223631903529167 	 ACC 0.0 
LOSS 0.0265228059142828 	 ACC 0.0 
LOSS 0.14961031079292297 	 ACC 0.0 
LOSS 0.0937315821647644 	 ACC 0.0 
LOSS 0.10185762494802475 	 ACC 0.0 
LOSS 0.0639268234372139 	 ACC 0.0 
LOSS 0.1297546625137329 	 ACC 0.0 
LOSS 0.09524998813867569 	 ACC 0.0 
LOSS 0.17460843920707703 	 ACC 0.0 
LOSS 0.07437112927436829 	 ACC 0.25 
LOSS 0.07572106271982193 	 ACC 0.0 
LOSS 0.03303450345993042 	 ACC 0.0 
LOSS 0.03544456139206886 	 ACC 0.0 
LOSS 0.06075355038046837 	 ACC 0.0 
LOSS 0.06445666402578354 	 ACC 0.0 
LOSS 0.11270567774772644 	 ACC 0.0 
LOSS 0.1023905873298645 	 ACC 0.0 
LOSS 0.08435270190238953 	 ACC 0.0 
LOSS 0.10225745290517807 	 ACC 0.25 
LOSS 0.07663863897323608 	 ACC 0.0 
LOSS 0.14995618164539337 	 ACC 0.25 
LOSS 0.10638662427663803 	 ACC 0.0 
LOSS 0.028434358537197113 	 ACC 0.0 
LOSS 0.05462292954325676 	 ACC 0.0 
LOSS 0.05714685469865799 	 ACC 0.0 
LOSS 0.054454367607831955 	 ACC 0.0 
LOSS 0.12250740826129913 	 ACC 0.0 
LOSS 0.08400695025920868 	 ACC 0.0 
LOSS 0.0821724534034729 	 ACC 0.0 
LOSS 0.14260447025299072 	 ACC 0.0 
LOSS 0.08039409667253494 	 ACC 0.0 
LOSS 0.05134911462664604 	 ACC 0.0 
LOSS 0.027989042922854424 	 ACC 0.0 
LOSS 0.32088178396224976 	 ACC 0.0 
LOSS 0.11960162967443466 	 ACC 0.0 
LOSS 0.02909982204437256 	 ACC 0.0 
LOSS 0.07329139858484268 	 ACC 0.0 
LOSS 0.1520848572254181 	 ACC 0.0 
LOSS 0.0843314453959465 	 ACC 0.0 
LOSS 0.09157121926546097 	 ACC 0.0 
LOSS 0.06830514222383499 	 ACC 0.0 
LOSS 0.0862928181886673 	 ACC 0.0 
LOSS 0.03691485524177551 	 ACC 0.25 
LOSS 0.1003088504076004 	 ACC 0.0 
LOSS 0.011380940675735474 	 ACC 0.0 
LOSS 0.05798875913023949 	 ACC 0.0 
LOSS 0.04956725612282753 	 ACC 0.0 
LOSS 0.08161672949790955 	 ACC 0.25 
LOSS 0.09425390511751175 	 ACC 0.25 
LOSS 0.04051771014928818 	 ACC 0.0 
LOSS 0.027181342244148254 	 ACC 0.0 
LOSS 0.11497630923986435 	 ACC 0.0 
LOSS 0.027551352977752686 	 ACC 0.0 
LOSS 0.1198350191116333 	 ACC 0.0 
LOSS 0.00112106092274189 	 ACC 0.14999999999999997 
LOSS 0.3914513885974884 	 ACC 0.0 
LOSS 0.09111841022968292 	 ACC 0.0 
LOSS 0.027153106406331062 	 ACC 0.0 
LOSS 0.029521865770220757 	 ACC 0.25 
LOSS 0.06231817975640297 	 ACC 0.0 
LOSS 0.05442293360829353 	 ACC 0.0 
LOSS 0.05985741317272186 	 ACC 0.0 
LOSS 0.03168894350528717 	 ACC 0.0 
LOSS 0.132343590259552 	 ACC 0.0 
LOSS 0.13254068791866302 	 ACC 0.0 
LOSS 0.08458374440670013 	 ACC 0.0 
LOSS 0.05437129735946655 	 ACC 0.0 
LOSS 0.05336727574467659 	 ACC 0.0 
LOSS 0.019060393795371056 	 ACC 0.0 
LOSS 0.02096383087337017 	 ACC 0.0 
LOSS 0.04448680207133293 	 ACC 0.0 
LOSS 0.11353333294391632 	 ACC 0.0 
LOSS 0.11481567472219467 	 ACC 0.0 
LOSS 0.001168808783404529 	 ACC 0.0 
LOSS 0.004278939217329025 	 ACC 0.25 
LOSS 0.04362088441848755 	 ACC 0.0 
LOSS 0.08354341983795166 	 ACC 0.0 
LOSS 0.023679032921791077 	 ACC 0.0 
LOSS 0.04805821180343628 	 ACC 0.0 
LOSS 0.05294060707092285 	 ACC 0.0 
LOSS 0.09833072125911713 	 ACC 0.14999999999999997 
LOSS 0.09482135623693466 	 ACC 0.0 
LOSS 0.07215949892997742 	 ACC 0.0 
LOSS 0.049512699246406555 	 ACC 0.0 
LOSS 0.06463668495416641 	 ACC 0.0 
LOSS 0.02245160937309265 	 ACC 0.0 
LOSS 0.037507425993680954 	 ACC 0.0 
LOSS 0.07186227291822433 	 ACC 0.0 
LOSS 0.11219760030508041 	 ACC 0.14999999999999997 
LOSS 0.08652244508266449 	 ACC 0.0 
LOSS 0.030207395553588867 	 ACC 0.0 
LOSS 0.036556873470544815 	 ACC 0.0 
LOSS 0.1438841074705124 	 ACC 0.0 
LOSS 0.052225351333618164 	 ACC 0.0 
LOSS 0.17635506391525269 	 ACC 0.25 
LOSS 0.024674350395798683 	 ACC 0.0 
LOSS 0.0004461279313545674 	 ACC 0.0 
LOSS 0.23563049733638763 	 ACC 0.0 
LOSS 0.038635846227407455 	 ACC 0.0 
LOSS 0.05881820246577263 	 ACC 0.0 
LOSS 0.07895566523075104 	 ACC 0.0 
LOSS 0.08601526916027069 	 ACC 0.25 
LOSS 0.05658193305134773 	 ACC 0.0 
LOSS 0.07105228304862976 	 ACC 0.0 
LOSS 0.024626383557915688 	 ACC 0.0 
LOSS 0.26050248742103577 	 ACC 0.0 
LOSS 0.10374172031879425 	 ACC 0.0 
LOSS 0.08164530247449875 	 ACC 0.0 
LOSS 0.059099964797496796 	 ACC 0.0 
LOSS 0.118071548640728 	 ACC 0.0 
LOSS 0.05032261461019516 	 ACC 0.0 
LOSS 0.143003910779953 	 ACC 0.0 
LOSS 0.03169557824730873 	 ACC 0.0 
LOSS 0.0679657906293869 	 ACC 0.0 
LOSS 0.02659025602042675 	 ACC 0.0 
LOSS 0.1818661242723465 	 ACC 0.0 
LOSS 0.054820217192173004 	 ACC 0.0 
LOSS 0.040040288120508194 	 ACC 0.0 
LOSS 0.03699846565723419 	 ACC 0.0 
LOSS 0.09436674416065216 	 ACC 0.25 
LOSS 0.039896562695503235 	 ACC 0.0 
LOSS 0.06447914242744446 	 ACC 0.0 
LOSS 0.06289339810609818 	 ACC 0.0 
LOSS 0.12147090584039688 	 ACC 0.0 
LOSS 0.05268372967839241 	 ACC 0.0 
LOSS 0.028930462896823883 	 ACC 0.0 
LOSS 0.07134532183408737 	 ACC 0.0 
LOSS 0.12483870983123779 	 ACC 0.0 
LOSS 0.14582125842571259 	 ACC 0.0 
LOSS 0.02987457811832428 	 ACC 0.0 
LOSS 0.07880091667175293 	 ACC 0.25 
LOSS 0.026780476793646812 	 ACC 0.0 
LOSS 0.05189939960837364 	 ACC 0.0 
LOSS 0.06033344194293022 	 ACC 0.0 
LOSS 0.16258104145526886 	 ACC 0.0 
LOSS 0.071047343313694 	 ACC 0.0 
LOSS 0.06090426445007324 	 ACC 0.0 
LOSS 0.0657752975821495 	 ACC 0.0 
LOSS 0.03095264546573162 	 ACC 0.14999999999999997 
LOSS 0.02967732958495617 	 ACC 0.25 
LOSS 0.14349479973316193 	 ACC 0.0 
LOSS 0.07305727154016495 	 ACC 0.0 
LOSS 0.05472084879875183 	 ACC 0.0 
LOSS 0.07347142696380615 	 ACC 0.0 
LOSS 0.06570977717638016 	 ACC 0.0 
LOSS 0.12934690713882446 	 ACC 0.25 
LOSS 0.08793863654136658 	 ACC 0.0 
LOSS 0.12613026797771454 	 ACC 0.25 
LOSS 0.045604366809129715 	 ACC 0.0 
LOSS 0.09231574088335037 	 ACC 0.0 
LOSS 0.01965414360165596 	 ACC 0.0 
LOSS 0.0961424931883812 	 ACC 0.0 
LOSS 0.05577440559864044 	 ACC 0.25 
LOSS 0.09815135598182678 	 ACC 0.0 
LOSS 0.0679653212428093 	 ACC 0.0 
LOSS 0.03301175311207771 	 ACC 0.0 
LOSS 0.08701397478580475 	 ACC 0.0 
LOSS 0.06603322178125381 	 ACC 0.0 
LOSS 0.13691580295562744 	 ACC 0.0 
LOSS 0.10900269448757172 	 ACC 0.0 
LOSS 0.08868035674095154 	 ACC 0.0 
LOSS 0.32812637090682983 	 ACC 0.0 
LOSS 0.10948008298873901 	 ACC 0.0 
LOSS 0.0832459032535553 	 ACC 0.25 
LOSS 0.12963451445102692 	 ACC 0.25 
LOSS 0.04090613126754761 	 ACC 0.0 
LOSS 0.12648317217826843 	 ACC 0.0 
LOSS 0.0864795595407486 	 ACC 0.0 
LOSS 0.09896660596132278 	 ACC 0.0 
LOSS 0.12260451167821884 	 ACC 0.0 
LOSS 0.08044909685850143 	 ACC 0.25 
LOSS 0.005941805895417929 	 ACC 0.0 
LOSS 0.05451366677880287 	 ACC 0.14999999999999997 
LOSS 0.06978664547204971 	 ACC 0.25 
LOSS 0.19019782543182373 	 ACC 0.25 
LOSS 0.032134849578142166 	 ACC 0.0 
LOSS 0.12011704593896866 	 ACC 0.25 
LOSS 0.15102265775203705 	 ACC 0.25 
LOSS 0.10302630811929703 	 ACC 0.25 
LOSS 0.05382881686091423 	 ACC 0.0 
LOSS 0.1152988001704216 	 ACC 0.0 
LOSS 0.08991846442222595 	 ACC 0.14999999999999997 
LOSS 0.07796711474657059 	 ACC 0.25 
LOSS 0.09533612430095673 	 ACC 0.0 
LOSS 0.054968416690826416 	 ACC 0.0 
LOSS 0.0992804616689682 	 ACC 0.0 
LOSS 0.11914170533418655 	 ACC 0.0 
LOSS 0.0051109278574585915 	 ACC 0.15 
LOSS 0.07604708522558212 	 ACC 0.0 
LOSS 0.0524909682571888 	 ACC 0.25 
LOSS 0.11206116527318954 	 ACC 0.25 
LOSS 0.09170002490282059 	 ACC 0.0 
LOSS 0.09703351557254791 	 ACC 0.0 
LOSS 0.05448508635163307 	 ACC 0.0 
LOSS 0.19897843897342682 	 ACC 0.0 
LOSS 0.05352406948804855 	 ACC 0.0 
LOSS 0.1277165412902832 	 ACC 0.0 
LOSS 0.10634879767894745 	 ACC 0.0 
LOSS 0.03197868540883064 	 ACC 0.15 
LOSS 0.018859753385186195 	 ACC 0.0 
LOSS 0.08199397474527359 	 ACC 0.0 
LOSS 0.08887647092342377 	 ACC 0.0 
LOSS 0.03435416519641876 	 ACC 0.25 
LOSS 0.07126346975564957 	 ACC 0.0 
LOSS 0.01765958033502102 	 ACC 0.0 
LOSS 0.18471963703632355 	 ACC 0.0 
LOSS 0.07650088518857956 	 ACC 0.0 
LOSS 0.0574302114546299 	 ACC 0.0 
LOSS 0.044815465807914734 	 ACC 0.0 
LOSS 0.09161446243524551 	 ACC 0.0 
LOSS 0.1127573549747467 	 ACC 0.0 
LOSS 0.09222830832004547 	 ACC 0.0 
LOSS 0.029279662296175957 	 ACC 0.0 
LOSS 0.0029165931046009064 	 ACC 0.0 
LOSS 0.031784165650606155 	 ACC 0.0 
LOSS 0.07812416553497314 	 ACC 0.0 
LOSS 0.029253536835312843 	 ACC 0.0 
LOSS 0.04249453544616699 	 ACC 0.0 
